INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (5, 'Elizabeth Pines', 'Suite 666', 1049, 'pet-friendly', 'forward.jpg', 2, 2, 'single', NULL, 1926.9, '2025-01-14', '24 months', 'any', 'yes', 'yes', 'no', 'non-veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (321, 'Justin Forges', 'Apt. 244', 508, 'gated community', 'good.jpg', 3, 1, 'sharing', 5.0, 1115.18, '2025-03-27', '23 months', 'any', 'any', 'yes', 'no', 'non-veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (322, 'Joshua Manors', 'Apt. 394', 1210, 'gated community', 'election.jpg', 3, 1, 'sharing', 4.0, 599.24, '2024-07-23', '15 months', 'any', 'any', 'no', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (324, 'Bruce Points', 'Suite 984', 1166, 'modern flat', 'open.jpg', 3, 1, 'sharing', 2.0, 2021.77, '2024-10-11', '12 months', 'any', 'any', 'yes', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (327, 'Dean Viaduct', 'Apt. 999', 1273, 'spacious apartment', 'on.jpg', 3, 1, 'sharing', 3.0, 2176.13, '2023-09-26', '8 months', 'any', 'any', 'yes', 'no', 'veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (328, 'Vincent Springs', 'Suite 962', 2484, 'apartment with parking', 'appear.jpg', 3, 1, 'sharing', 2.0, 2629.33, '2025-03-14', '6 months', 'any', 'any', 'no', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (331, 'Paul Manor', 'Suite 604', 2486, 'gym facility', 'like.jpg', 1, 2, 'sharing', 4.0, 1049.79, '2024-03-08', '23 months', 'any', 'any', 'no', 'no', 'non-veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (332, 'Hendrix Road', 'Suite 631', 2890, 'pet-friendly', 'at.jpg', 2, 1, 'single', NULL, 2177.09, '2023-08-17', '22 months', 'any', 'yes', 'yes', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (333, 'Horn Station', 'Suite 496', 608, 'gated community', 'although.jpg', 1, 1, 'single', NULL, 2767.45, '2023-08-30', '12 months', 'any', 'any', 'no', 'yes', 'veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (337, 'Bradley Wells', 'Apt. 117', 2915, 'modern flat', 'PM.jpg', 2, 1, 'single', NULL, 2584.06, '2023-10-13', '23 months', 'yes', 'no', 'no', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (342, 'Ryan Parkways', 'Apt. 920', 2756, 'gym facility', 'eight.jpg', 1, 2, 'sharing', 4.0, 2854.93, '2023-06-14', '13 months', 'any', 'any', 'yes', 'no', 'non-veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (344, 'Christine Ferry', 'Suite 323', 2587, 'gym facility', 'then.jpg', 3, 2, 'sharing', 4.0, 2401.49, '2024-12-05', '23 months', 'any', 'any', 'yes', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (347, 'Nathaniel Shore', 'Apt. 508', 1622, 'gym facility', 'on.jpg', 3, 2, 'sharing', 5.0, 1554.51, '2024-06-22', '9 months', 'any', 'any', 'yes', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (348, 'Felicia Ports', 'Apt. 339', 2905, 'gym facility', 'arm.jpg', 4, 1, 'single', NULL, 2544.18, '2024-12-25', '10 months', 'no', 'any', 'no', 'yes', 'veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (353, 'Lewis Rapid', 'Suite 828', 2812, 'gym facility', 'outside.jpg', 2, 2, 'sharing', 3.0, 2826.81, '2024-06-26', '11 months', 'any', 'any', 'yes', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (355, 'Eric Cliff', 'Suite 281', 2554, 'modern flat', 'personal.jpg', 2, 2, 'single', NULL, 1201.05, '2024-09-07', '22 months', 'any', 'any', 'yes', 'yes', 'non-veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (356, 'Jill Lodge', 'Suite 261', 1676, 'apartment with parking', 'task.jpg', 4, 1, 'sharing', 5.0, 765.57, '2023-07-01', '15 months', 'yes', 'yes', 'no', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (357, 'Mills Spur', 'Suite 990', 2483, 'apartment with parking', 'above.jpg', 2, 1, 'single', NULL, 2899.01, '2024-07-29', '16 months', 'any', 'yes', 'no', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (358, 'Allen Valleys', 'Apt. 710', 1360, 'elegant house', 'front.jpg', 1, 2, 'sharing', 3.0, 2844.02, '2024-02-01', '16 months', 'yes', 'any', 'yes', 'yes', 'non-veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (359, 'Crosby Drives', 'Apt. 873', 2046, 'modern flat', 'join.jpg', 2, 2, 'sharing', 4.0, 1747.0, '2023-12-15', '15 months', 'any', 'any', 'no', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (360, 'Shields Estate', 'Suite 888', 1157, 'cozy room', 'also.jpg', 1, 2, 'single', NULL, 2958.5, '2023-06-29', '16 months', 'any', 'any', 'yes', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (362, 'Danielle Mission', 'Suite 945', 1082, 'gym facility', 'heart.jpg', 1, 2, 'sharing', 2.0, 1723.54, '2023-05-31', '15 months', 'any', 'any', 'no', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (363, 'Mikayla Ferry', 'Suite 001', 1898, 'pool access', 'product.jpg', 3, 2, 'single', NULL, 2196.05, '2023-06-03', '14 months', 'any', 'any', 'yes', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (365, 'Wade Green', 'Apt. 305', 1934, 'elegant house', 'although.jpg', 4, 2, 'single', NULL, 1224.16, '2024-08-31', '16 months', 'no', 'any', 'no', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (366, 'Dylan Meadow', 'Suite 602', 1150, 'apartment with parking', 'military.jpg', 2, 1, 'single', NULL, 1985.31, '2024-04-12', '17 months', 'any', 'any', 'no', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (369, 'Andrew Ways', 'Apt. 568', 1035, 'gym facility', 'story.jpg', 4, 2, 'single', NULL, 2721.32, '2024-06-05', '21 months', 'any', 'any', 'no', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (370, 'Maldonado Drive', 'Suite 518', 2402, 'apartment with parking', 'onto.jpg', 4, 1, 'sharing', 5.0, 1931.88, '2024-05-23', '6 months', 'any', 'yes', 'no', 'yes', 'non-veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (373, 'Espinoza Forge', 'Apt. 370', 1674, 'apartment with parking', 'cold.jpg', 2, 1, 'single', NULL, 305.18, '2024-05-18', '11 months', 'no', 'any', 'yes', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (374, 'Carol Villages', 'Suite 771', 2262, 'cozy room', 'trouble.jpg', 4, 2, 'sharing', 2.0, 2636.43, '2024-09-06', '22 months', 'any', 'any', 'yes', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (375, 'Smith Shoals', 'Apt. 038', 2664, 'modern flat', 'individual.jpg', 1, 1, 'single', NULL, 2139.46, '2025-03-12', '8 months', 'any', 'yes', 'no', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (379, 'Amanda Shoals', 'Suite 073', 802, 'elegant house', 'public.jpg', 1, 1, 'sharing', 2.0, 1149.82, '2024-07-26', '14 months', 'no', 'any', 'yes', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (383, 'Michael Walk', 'Suite 768', 1895, 'gym facility', 'bad.jpg', 2, 2, 'sharing', 2.0, 2609.44, '2024-09-30', '11 months', 'any', 'any', 'yes', 'no', 'non-veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (385, 'Hansen Mews', 'Apt. 420', 2891, 'gym facility', 'inside.jpg', 3, 1, 'single', NULL, 2536.18, '2024-05-11', '12 months', 'any', 'any', 'no', 'no', 'veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (387, 'Wells Neck', 'Apt. 762', 1529, 'cozy room', 'serious.jpg', 3, 1, 'single', NULL, 945.19, '2024-11-21', '8 months', 'any', 'any', 'yes', 'yes', 'non-veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (388, 'Rodriguez Inlet', 'Apt. 790', 2021, 'pool access', 'about.jpg', 3, 1, 'sharing', 3.0, 2184.24, '2024-08-27', '19 months', 'no', 'yes', 'no', 'yes', 'non-veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (389, 'Salazar Way', 'Suite 583', 968, 'apartment with parking', 'door.jpg', 4, 2, 'sharing', 2.0, 1825.36, '2023-09-07', '8 months', 'any', 'any', 'yes', 'no', 'any', 'San Francisco', 'NULL');
